Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_relative_change,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_relative_change,population_log,population_squared,population_growth,population_relative_change,income_group_ordinal,economic_stage,population_stage,gdp_ppp_per_capita_2017_relative_position,gdp_ppp_per_capita_2017_momentum,population_relative_position,population_momentum,gdp_ppp_2017_relative_position,gdp_ppp_2017_momentum,high_error_economic_volatility,high_error_population_growth_stability,high_error_region,high_error_region_time,high_error_region_time_squared,high_error_development_phase,high_error_region_stability,MSW,MSW_log
2010.0,Tanzania,45110527.0,86402180238.3,1972.37,Sub-Saharan Africa,Lower middle income,25.1822787466892,634.1471628759546,0.063365234266778,2.028718529918532,7.587498020118397,57.57012620530059,0.0362514907768851,2.018594685491302,17.62462621403787,310.6274491845509,0.0262203866592181,1.740093674699943,2.0,2,4,-0.0808828238203108,0.0304743835566219,1.1575393849990263,0.0264163091510883,0.3981598359755602,0.0576401517816037,0.0489738940318848,0.9988310789516248,1.0,20.0,400.0,1.0,0.9533125711607116,8942076.252,16.006278474969342
2011.0,Tanzania,46416031.0,93031089805.3,2064.07,Sub-Saharan Africa,Lower middle income,25.25619957322668,637.8756168826555,0.0767215543487127,2.0916469382721634,7.632919403125683,58.261458614612536,0.0464922910001674,2.082512053979376,17.653155474760528,311.6338982160676,0.0289401185670032,1.7651291604140895,2.0,2,4,-0.0698471642349061,0.0364852531843441,1.1578379515523385,0.0268389506573173,0.4095633230491681,0.0642592803676262,0.0533542387557104,0.9981332450025991,1.0,21.0,441.0,1.0,0.949348246968906,9459457.521,16.062525700594932
2012.0,Tanzania,47786137.0,97217631705.18,2095.22,Sub-Saharan Africa,Lower middle income,25.300217928116627,640.101027210194,0.0450015356010746,2.031789811364732,7.6478910017648865,58.49023677487632,0.0150915424379984,1.9508279797754668,17.682246155403554,312.6618291002838,0.029517948227844,1.7902533516266417,2.0,2,4,-0.0767236258590752,0.0326117747383503,1.159236347504173,0.0282261511513551,0.4140736780603143,0.0616961080721885,0.0519108367635254,0.9982421892723262,1.0,22.0,484.0,1.0,0.9506509155060684,9276995.0,16.043048345461443
2013.0,Tanzania,49253643.0,103810528618.2,2171.0,Sub-Saharan Africa,Lower middle income,25.365833234318544,643.4254956712591,0.0678158560065882,2.07037495633196,7.683403681053826,59.03469212603148,0.0361680396330696,1.9731825124404097,17.712493912692974,313.73244060718565,0.0307098688475278,1.8187175934236424,2.0,2,4,-0.0595772196110264,0.0325839576904118,1.1538811972453358,0.029722645214125,0.4288287318423697,0.0631796486521252,0.0513957843657509,0.999098356130678,1.0,23.0,529.0,1.0,0.951116615521951,9317243.099,16.04737744540245
2014.0,Tanzania,50814552.0,110799532872.73,2246.34,Sub-Saharan Africa,Lower middle income,25.430988395309644,646.7351707623737,0.0673246186832796,2.1018184387024843,7.717502573600286,59.55984597352704,0.0347029018885307,1.983208590409941,17.74369334790014,314.8386536243157,0.0316912395698323,1.8483601416759,2.0,2,4,-0.0505423973969958,0.0286541613198663,1.1572916545875958,0.0306396855484013,0.4419037352488361,0.0600473367636475,0.0494731391816622,0.9989128390107612,1.0,24.0,576.0,1.0,0.952859070580654,9523802.143,16.069304816803662
2015.0,Tanzania,52542823.0,117625480776.42,2306.67,Sub-Saharan Africa,Lower middle income,25.49077152221805,649.7794327979229,0.0616062877406768,2.1108648126185283,7.743993636469367,59.969437441678046,0.0268570207537595,1.9514764658628256,17.777139090301386,316.0266742359216,0.0340113399012156,1.885812603619364,2.0,2,4,-0.0509917495754485,0.0325759874251199,1.1650880599479423,0.0321374827728585,0.4623566175267447,0.0655822541435149,0.046568753317652,0.9983074999761494,1.0,25.0,625.0,1.0,0.9555033979659456,9906618.475,16.10871372550719
2016.0,Tanzania,54401802.0,125702959217.96,2381.22,Sub-Saharan Africa,Lower middle income,25.55718749418245,653.1698326127959,0.0686711619644173,2.1448943474162987,7.775788105012263,60.4628806540502,0.0323193174576337,1.9566693180062893,17.811907854659296,317.2640614228735,0.0353802649697752,1.9239760939491763,2.0,2,4,-0.0497031859920372,0.0312930800333079,1.1738478727318342,0.0336942814802743,0.5084689618153314,0.0658673561294579,0.0499852253669021,0.9981386329163556,1.0,26.0,676.0,2.0,0.9523943535972752,10860140.0,16.200609855811194
1990.0,Malaysia,17517054.0,185816846155.99,10607.77,East Asia & Pacific,Upper middle income,25.94802732744526,673.300122185846,0.0,0.0,9.269436296518354,85.92244925521189,0.0,0.0,16.678685535735898,278.17855119996585,0.0,0.0,3.0,3,2,0.3661238373865684,0.0,0.0533160551849266,0.0,0.1741615282113517,0.0,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,3922837.5,15.182326056870414
1991.0,Malaysia,18017464.0,203553932656.34,11297.59,East Asia & Pacific,Upper middle income,26.039196832059243,678.0397716587241,0.0954546741443456,0.7071067811865481,9.332433218153852,87.09430977130147,0.0650296905004539,0.7071067811865475,16.706852123222998,279.1189078672408,0.0285670181755448,0.7071067811865476,3.0,3,2,0.4109845687541954,0.0650296905004539,0.0540675622890815,0.0285670181755448,0.1848285447158323,0.0954546741443456,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,4488405.0,15.317008185551208
1992.0,Malaysia,18526708.0,221639939722.36,11963.27,East Asia & Pacific,Upper middle income,26.124320008988114,682.4800959320168,0.0888511797831712,1.003230837928735,9.3896799871983,88.16609026199228,0.0589223011279396,0.9940111494476088,16.734723978602513,280.05098664001395,0.0282639110587372,1.0029037146538626,3.0,3,2,0.4606736579236138,0.0619759958141967,0.0548579855499659,0.028415464617141,0.1960359633080214,0.0921529269637584,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,4931474.272,15.41114874506776
1993.0,Malaysia,19050077.0,243571086162.9,12785.83,East Asia & Pacific,Upper middle income,26.218674671829017,687.4189015472084,0.0989494333377474,1.2097625434477823,9.456171013970309,89.41917024545226,0.0687571207537738,1.2059295074729306,16.76258175401679,280.9841470600966,0.0282494331966585,1.1709398373081452,3.0,3,3,0.526523223555837,0.0642363707940558,0.0562488526050852,0.0283601208103135,0.2209093454201194,0.0944184290884214,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,5056623.304,15.43620968503417
1994.0,Malaysia,19588703.0,266008956416.73,13579.71,East Asia & Pacific,Upper middle income,26.30679581590461,692.0475060996963,0.0921204179334471,1.3198824317967983,9.516405682514767,90.56197711419938,0.0620906112469819,1.3030921331159946,16.790463631530162,281.91966896173705,0.0282742164244269,1.281289837161545,3.0,3,3,0.560023770676309,0.0632566777095651,0.0572275923692645,0.0282625202266075,0.2334348689122559,0.0933070103514552,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,5048680.0,15.434637579017174
1995.0,Malaysia,20136888.0,292155203375.41,14508.46,East Asia & Pacific,Upper middle income,26.40055101642118,696.9890939706573,0.0982908519731162,1.427573877165056,9.58255612947241,91.82538197448926,0.0683924767171022,1.4098911247635617,16.818063964604203,282.8472755175184,0.0279847522319369,1.357524513213889,3.0,3,3,0.5963018458486609,0.0664134029059526,0.0582508944503059,0.0281694672843408,0.2453062641807482,0.0964535677481036,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,5386670.0,15.499438126844236
1996.0,Malaysia,20689051.0,321378613908.16,15533.75,East Asia & Pacific,Upper middle income,26.495885747616374,702.0319615507404,0.1000270068618249,1.5130761105714052,9.650834729003742,93.13861096654472,0.0706684238023884,1.4938459960765351,16.845115229435645,283.7579070929648,0.0274204733124601,1.411569069026002,3.0,3,3,0.6402065717682406,0.0670505039221575,0.0592941987501363,0.0278931473229413,0.2577552415308448,0.0968127589227961,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,5724660.0,15.560293891677562
1997.0,Malaysia,21249178.0,344912340166.92,16231.8,East Asia & Pacific,Upper middle income,26.566556135222537,705.7819048859302,0.0732274185036008,1.5005670596227436,9.694789165653416,93.98893696647085,0.0449376357930313,1.4480313348319889,16.87182881729422,284.65860764007965,0.0270735955941139,1.4541608791772322,3.0,3,3,0.6869332696981701,0.0613328454375073,0.0603906995647288,0.0274929403795036,0.2683199057362101,0.0905150924461806,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,6057540.0,15.616814500118751
1998.0,Malaysia,21810542.0,319528809018.78,14650.2,East Asia & Pacific,Upper middle income,26.49011327577501,701.7261013633914,-0.0735941518817668,0.9365509932635188,9.592277522353468,92.0117880658476,-0.0974383617343731,0.6133638460375294,16.897904034704204,285.53916076607265,0.0264181513280183,1.485996853920358,3.0,3,3,0.612151717611309,0.0060558992870155,0.0615397803168596,0.0269707400781974,0.243423926536894,0.0332200911612196,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,6389982.0,15.670242165943291
1999.0,Malaysia,22368655.0,339140247578.37,15161.41,East Asia & Pacific,Upper middle income,26.54967956844627,704.8854851871732,0.0613761201057689,1.124969754870014,9.626574617538068,92.6709388670282,0.0348944041719565,0.8033770878378345,16.9231712511965,286.3937251973237,0.0255891394170764,1.509173049579959,3.0,3,3,0.6265094353061499,-0.0058687739231284,0.0627197676511783,0.0263602954464029,0.251443215169248,0.0203364622425343,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,6608690.0,15.703896158933784
2000.0,Malaysia,22945150.0,369184235021.71,16089.86,East Asia & Pacific,Upper middle income,26.634561638291565,709.3998736639527,0.0885886816969352,1.3949518537503796,9.686006687905484,93.81872555814978,0.0612377081023467,1.1445801286009614,16.948617186743874,287.25562454278986,0.0257724480975722,1.5349164342518484,3.0,3,3,0.6781005134572531,-0.0004354164866899,0.0652667841067714,0.0259265796142223,0.267658193389429,0.0254568833069791,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,6827106.0,15.736411569340437
2001.0,Malaysia,23542517.0,371095410688.77,15762.78,East Asia & Pacific,Upper middle income,26.63972503816142,709.6749501088444,0.0051767531919331,1.2584360223380626,9.66547018236874,93.42131384625924,-0.0203283310109596,0.9007458821911742,16.974318620940767,288.1274926452165,0.0260345650387989,1.5617199341112515,3.0,3,3,0.6497628909195925,0.0252679270877812,0.0664883452452182,0.0257987175178158,0.257473511786024,0.0517138516648791,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,7116624.0,15.777944154152722
2002.0,Malaysia,24142445.0,391101120886.55,16199.73,East Asia & Pacific,Upper middle income,26.69223198469086,712.4752483245537,0.0539098830692852,1.376584997553964,9.692811581933622,93.95059636286656,0.0277203640474585,1.0319636822995906,16.999482094101232,288.98239146766844,0.0254827468108018,1.5819941275729277,3.0,3,3,0.6513819579647865,0.0228765803796152,0.0677331124352467,0.0257632533157243,0.2588806565569906,0.0492251059860512,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,7829980.0,15.873470641399546
2003.0,Malaysia,24739411.0,413740006476.17,16723.92,East Asia & Pacific,Upper middle income,26.748503609816485,715.4824453643655,0.0578849928588853,1.492426344706729,9.724655101726396,94.5689168475332,0.0323579467065191,1.1816477791639808,17.023908157467513,289.8134489538889,0.0247268244786309,1.5961635055425143,3.0,3,3,0.6582445139900859,0.0132499932476726,0.0689778803878963,0.0254147121094105,0.2576951119813592,0.0389905430400345,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,8125812.5,15.910556404245018
2004.0,Malaysia,25333247.0,441805802153.52,17439.76,East Asia & Pacific,Upper middle income,26.814136260835145,718.9979034146342,0.0678343772370162,1.6268442278844226,9.766565274495129,95.38579726097412,0.0428033618912313,1.3788799747322054,17.04762824115577,290.6216286486518,0.0240036434173795,1.6062779379972123,3.0,3,3,0.6888231976932411,0.0342938908817363,0.070213762235599,0.0247377382356041,0.2575057305153843,0.0598764177217289,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,8421645.0,15.946315854049296
2005.0,Malaysia,25923536.0,465363502347.55,17951.39,East Asia & Pacific,Upper middle income,26.8660846626263,721.786505099404,0.0533213916141463,1.6748513990853575,9.795478532685378,95.95139968430009,0.0293369862888022,1.45333542306819,17.07066187847209,291.4074969691203,0.0233009609861696,1.6135383962177243,3.0,3,3,0.7021191036246501,0.0348327649621842,0.0714068306286513,0.02401047629406,0.2510263845393042,0.0596802539033493,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,8767665.0,15.98658119437868
2006.0,Malaysia,26509413.0,491353342260.0,18535.05,East Asia & Pacific,Upper middle income,26.92042934393177,724.7095160616228,0.0558484706715136,1.726735394961749,9.827472763562175,96.57922091855642,0.0325133596896953,1.5361014650787217,17.093010473154806,292.1710070353799,0.0226001962078012,1.6185927351289933,3.0,3,3,0.6990567944408688,0.0348845692899096,0.0725654926968885,0.0233016002037835,0.2424680669182299,0.0590014131742254,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,9113685.0,16.02528779772179
2007.0,Malaysia,27092604.0,522302637436.13,19278.42,East Asia & Pacific,Upper middle income,26.98151302203536,728.0020449582638,0.0629878592740968,1.7980821472384168,9.866793484724482,97.3536136702015,0.0401061772155995,1.6495105713592266,17.11477137038311,292.91539906048536,0.0219993931966731,1.6225496881002592,3.0,3,3,0.7165958842284935,0.0339855077313656,0.0737168509077754,0.0226335167968813,0.232576302613805,0.0573859071865856,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,8649770.0,15.97304340456918
2008.0,Malaysia,27664296.0,547539099001.91,19792.27,East Asia & Pacific,Upper middle income,27.028699709791177,730.5506080020656,0.0483176988913176,1.8013312885939257,9.893097259913972,97.87337339411734,0.0266541552679111,1.6597066668587404,17.135653222822132,293.63061137281454,0.0211014046490325,1.623487730230728,3.0,3,3,0.7422260868324688,0.033091230724402,0.0748136278867955,0.0219003313511689,0.2274638350188526,0.0557180096123094,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,9668485.0,16.084382288470493
2009.0,Malaysia,28217204.0,539251937507.26,19110.75,East Asia & Pacific,Upper middle income,27.01344871517772,729.7264114875367,-0.0151352871598692,1.564183817217187,9.85805860813315,97.18131952138812,-0.034433645054357,1.2987049304255665,17.155442456252086,294.3092058697766,0.0199863390704031,1.620559087255394,3.0,3,3,0.7304755125284909,0.0107755624763845,0.0758354377331555,0.0210290456387029,0.2092704331389651,0.0320567570018484,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,9958660.0,16.113953182772214
2010.0,Malaysia,28717731.0,579290570878.45,20171.88,East Asia & Pacific,Upper middle income,27.08507003816777,733.6010189724537,0.0742484738326061,1.7255550484695494,9.912094407071573,98.24961553469956,0.0555252933558338,1.5509369255518284,17.17302532966672,294.91279897337483,0.0177383627378531,1.6070831424194658,3.0,3,3,0.7613594801329965,0.0159152678564626,0.0766658521314508,0.0196087021524296,0.2049694194451022,0.0358102951880181,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,11442385.0,16.252835088602538
2011.0,Malaysia,29184133.0,609957708757.15,20900.32,East Asia & Pacific,Upper middle income,27.136655461805667,736.3980696527474,0.0529391283414051,1.7807327774776558,9.947567593853265,98.9541010342796,0.0361116564246861,1.6493939826954849,17.18913576340267,295.46638829268875,0.016240907054948,1.5900912538041396,3.0,3,3,0.7569603488898136,0.0190677682420543,0.0773211847452581,0.0179885362877347,0.1988540073768376,0.0373507716713806,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,11767417.5,16.280845126378342
2012.0,Malaysia,29660212.0,643343464539.83,21690.45,East Asia & Pacific,Upper middle income,27.18994457804416,739.2930861571132,0.0547345419253848,1.835362996616504,9.984673452669934,99.69370395645174,0.037804684330192,1.7402105668130066,17.20531707603735,296.0229356869824,0.0163129396374392,1.580069787422393,3.0,3,3,0.7769341613205883,0.0431472113702373,0.0779060190382669,0.0167640698100801,0.1954372216771394,0.0606407146997987,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,12092450.0,16.30809193157266
2013.0,Malaysia,30134807.0,673540221651.77,22350.91,East Asia & Pacific,Upper middle income,27.235813551359254,741.7895398044044,0.0469372252557802,1.854422114410311,10.014667055003311,100.2935562225687,0.0304493452187482,1.773897138565806,17.221191473549965,296.56943576867,0.0160010656700633,1.5728908224609095,3.0,3,3,0.8022895529277141,0.0347885619912088,0.0784863314457315,0.0161849707874835,0.1904612141149377,0.05153696517419,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,12045000.0,16.304160277053107
2014.0,Malaysia,30606459.0,713997909958.05,23328.34,East Asia & Pacific,Upper middle income,27.29414587205349,744.9703988849346,0.0600672194558222,1.9207032271504807,10.057467074859634,101.1526439618856,0.0437311053554418,1.873613720302534,17.236721655752905,297.1045734379012,0.0156514027118208,1.5675528916644348,3.0,3,3,0.8484978144468566,0.0373283783014607,0.0790768598922945,0.0159884693397744,0.188817861156241,0.0539129955456624,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,12982685.0,16.379127181576607
2015.0,Malaysia,31068833.0,750351345032.76,24151.26,East Asia & Pacific,Upper middle income,27.34380739382863,747.6838027907972,0.0509153242155091,1.9445843611264,10.092133236482756,101.8511532629199,0.0352755489674789,1.9092196275074664,17.251715752502818,297.6216964051539,0.0151070726607085,1.5623286434541916,3.0,3,3,0.8762308251752081,0.0364853331805563,0.0796555953870781,0.0155865136808642,0.1858255941499809,0.0526399229757038,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,13426342.5,16.412729267839982
2016.0,Malaysia,31526418.0,783740339600.78,24859.8,East Asia & Pacific,Upper middle income,27.38734360295063,750.0665896260807,0.0444978139761478,1.94470523485822,10.121047544756102,102.43560340321352,0.029337599777403,1.9084833471407168,17.266336450697573,298.12637442868765,0.0147281038846873,1.558045882532996,3.0,3,3,0.9025569470933492,0.0361147513667746,0.0802039702319718,0.0151621930857389,0.1820063711520457,0.051826785882493,0.0173559592273886,0.9993644856759374,0.0,0.0,0.0,0.0,0.0,13870000.0,16.445238864389065
1995.0,Luxembourg,408625.0,32844921027.4,80379.13,Europe & Central Asia,High income,24.215062958915908,586.3692741042613,0.014321999890013,1.111272328326966,11.294522285319625,127.56623365358163,0.0001730848245049,0.9270083630974348,12.920555591255086,166.94075678671305,0.0141465533287832,1.3623826733800115,4.0,4,0,3.9077064638330574,0.0174838649229747,-0.2601031260465932,0.0137908274915797,-0.1194265360535475,0.0315125696257421,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,240000.0,12.388398368982116
1996.0,Luxembourg,414225.0,33304117487.14,80401.03,Europe & Central Asia,High income,24.22894687458148,587.0418666512918,0.0139807448267854,1.091313128781264,11.294794703604532,127.572387396573,0.0002724587837663,0.8172841610633267,12.934166997581483,167.2926759213261,0.0137044967880086,1.4124128840045926,4.0,4,0,3.825511517145749,0.0082039331655299,-0.2594020095364336,0.0138542014341966,-0.1300892275942176,0.0221706488902116,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,242000.0,12.396697137361691
1997.0,Luxembourg,419450.0,35109145135.08,83702.81,Europe & Central Asia,High income,24.28172747866969,589.6022893483829,0.054198332942976,1.454122401738067,11.335039775154838,128.48312670434223,0.0410663893236193,1.3802949723203632,12.946701992345982,167.61709247861543,0.0126139175568833,1.4333918914172037,4.0,4,0,3.847067453410375,0.0138373109772969,-0.2507760690157575,0.0134883225578917,-0.1062867430975269,0.0275003592199248,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,253000.0,12.441148720271016
1998.0,Luxembourg,424700.0,37452509306.82,88185.8,Europe & Central Asia,High income,24.34633954887911,592.7442494293151,0.0667451218969892,1.7220042179113646,11.387212570930782,129.66861013556402,0.0535584169754874,1.7845484944915453,12.95914067090184,167.9393269282222,0.0125163905113838,1.4565064274985815,4.0,4,0,3.910096373006189,0.031632421694291,-0.2503242677925421,0.0129449349520919,-0.1017968221448675,0.0449747332222502,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,266000.0,12.491255347155263
1999.0,Luxembourg,430475.0,40514319942.47,94115.38,Europe & Central Asia,High income,24.424921327415746,596.5767818504486,0.0817518156278103,1.911343003572045,11.452287380563174,131.15488624700652,0.0672396236128718,2.015245630358076,12.972646852166962,168.2895663510374,0.0135978337650106,1.4988121001512502,4.0,4,0,4.047583364984368,0.0539548099706595,-0.2502659078303001,0.0129093806110926,-0.0934046998509861,0.0675650901559252,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,278000.0,12.535379989788607
2000.0,Luxembourg,436300.0,43325256229.73,99301.53,Europe & Central Asia,High income,24.492001586684776,599.8581417221695,0.0693813024938221,1.9287595392112644,11.505926328057136,132.38634066667836,0.0551041710717206,2.0062718068220646,12.98608765110999,168.6384724823114,0.013531563970033,1.5306188022178742,4.0,4,0,4.088597515137539,0.0586340705533599,-0.2505117280268464,0.0132152627488092,-0.0960977887258875,0.0726260800062072,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,285000.0,12.560247968016562
2001.0,Luxembourg,441525.0,44657228410.59,101143.15,Europe & Central Asia,High income,24.5222820216832,601.3423155509669,0.0307435499930404,1.7605107979905288,11.524302006024724,132.8095367260655,0.0185457364050685,1.7751425679892563,12.99799218743942,168.9478009047362,0.0119757047902819,1.5324408724338547,4.0,4,0,4.097914953803325,0.0469631770298869,-0.2509539237070909,0.0130350341751085,-0.1071407268630452,0.0606255560382242,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,285000.0,12.560247968016562
2002.0,Luxembourg,446175.0,46097610202.69,103317.33,Europe & Central Asia,High income,24.55402694620596,602.9002392750083,0.0322541689971613,1.678925172622742,11.545570083703227,133.300188557703,0.0214960677020639,1.6694537535923537,13.008468771994748,169.22025979196255,0.0105316799728214,1.517797201722208,4.0,4,0,4.13656570082165,0.0317153250596176,-0.2516779411921845,0.0120129829110455,-0.1177788088511545,0.0441263404946746,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,291000.0,12.581081982573842
2003.0,Luxembourg,451630.0,47305081129.95,104743.0,Europe & Central Asia,High income,24.579883550162123,604.1706753395305,0.0261937857939007,1.6051935523910246,11.559274556907589,133.61682828197112,0.0137989435073477,1.5580783422638913,13.02062075372012,169.5365648122071,0.0122261444500475,1.5386995356139994,4.0,4,0,4.151533417315767,0.0179469158714934,-0.252133378873412,0.0115778430710503,-0.1281811931143178,0.0297305015947008,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,306000.0,12.631343648903034
2004.0,Luxembourg,458095.0,49306980746.23,107634.84,Europe & Central Asia,High income,24.621331505278,606.2099650927951,0.0423189130736434,1.6411789343860097,11.58650895675102,134.2471898048716,0.0276089094259281,1.578285714199953,13.034834048118746,169.90689866199574,0.0143148152248522,1.5871810431119218,4.0,4,0,4.15568155401455,0.0209679735451133,-0.2523295896663535,0.0123575465492404,-0.1366147362513857,0.0335889559549018,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,311000.0,12.647551406590283
2005.0,Luxembourg,465158.0,50531211320.23,108632.36,Europe & Central Asia,High income,24.64585702828093,607.4182686584643,0.0248287474810269,1.5897826237439765,11.595733821631583,134.46104286213065,0.0092676311870767,1.4799603754293773,13.05013456160675,170.306012076043,0.0154181992818083,1.6389013595315751,4.0,4,0,4.112610325442141,0.0168918280401175,-0.252323064839003,0.0139863863189027,-0.1426075173056853,0.0311138154495237,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,313000.0,12.653961664405363
2006.0,Luxembourg,472637.0,53571530313.67,113346.04,Europe & Central Asia,High income,24.70428361306688,610.3016288348447,0.0601671504404013,1.7243518705774266,11.63820954178791,135.44792133856316,0.0433911221297225,1.6290030967040718,13.06608504676576,170.72257844931576,0.0160784077668232,1.6856906054363952,4.0,4,0,4.166014579967817,0.0267558875809091,-0.2521400388364186,0.0152704740911612,-0.1453894487345996,0.0424382703316905,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,323000.0,12.685410698175234
2007.0,Luxembourg,479993.0,57910110485.54,120647.82,Europe & Central Asia,High income,24.78215782608317,614.1553465168954,0.0809866760659423,1.9152564752846344,11.700639290648947,136.9049598098779,0.0644202479416131,1.8627285629505024,13.081528882805948,171.12639791168624,0.0155637413067533,1.7139334128939914,4.0,4,0,4.290023489684274,0.0390263337528041,-0.2520889208561166,0.0156867827851282,-0.1477412908555991,0.0553275246624568,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,333000.0,12.715900771961074
2008.0,Luxembourg,488650.0,57736278119.69,118154.67,Europe & Central Asia,High income,24.77915154981525,614.0063515287115,-0.0030017619443741,1.6874273036616048,11.679758271306998,136.41675327616423,-0.0206646916620624,1.5355835838968552,13.099403812219403,171.5943802355883,0.0180356796869953,1.7639659490212225,4.0,4,0,4.254339853420013,0.029048892803091,-0.249640368097195,0.0165592762535239,-0.151108243253164,0.0460506881873231,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,341000.0,12.739640688812674
2009.0,Luxembourg,497783.0,55866226614.59,112230.08,Europe & Central Asia,High income,24.74622585948601,612.3756942886943,-0.0323895402683093,1.3829385112671837,11.628315239059429,135.21771529894176,-0.0501426646953522,1.093310417525875,13.117921526976824,172.07986518792197,0.0186902691087691,1.8072779949180795,4.0,4,0,4.303593905664871,-0.0021290361386004,-0.2499325311331976,0.0174298967008392,-0.1543528130180543,0.0151984579510862,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,338000.0,12.73080413304066
2010.0,Luxembourg,506953.0,57967027793.85,114343.99,Europe & Central Asia,High income,24.78314019954754,614.2040381504293,0.037604135925503,1.4629226783622893,11.646975385635848,135.6520356336073,0.0188355029239932,1.155783316070094,13.136175548674087,172.55910804558297,0.018421681736821,1.8355707402374355,4.0,4,0,4.339772173271192,-0.0173239511444737,-0.2507589550982934,0.0183825435108618,-0.156321109959386,0.0007376112376065,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,344000.0,12.748399843328054
2011.0,Luxembourg,518347.0,58572376708.37,112998.39,Europe & Central Asia,High income,24.793529035179382,614.7190820182831,0.0104429869454896,1.4112704241360907,11.63513769944982,135.37642928515842,-0.0117679993500314,1.0207543056088495,13.158402110346978,173.14354609758382,0.0224754563046278,1.896256349702814,4.0,4,0,4.262805541318844,-0.0143583870404634,-0.2522122264965411,0.0198624690500726,-0.1572139883124443,0.0052191942008944,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,345000.0,12.75130259456002
2012.0,Luxembourg,530946.0,59538763540.58,112137.14,Europe & Central Asia,High income,24.80989342546553,615.530811782958,0.0164990202979402,1.3989809217297091,11.627486783130262,135.19844889186894,-0.0076217900095745,0.9273082341045183,13.182417483566477,173.77613071103912,0.0243061115430396,1.956066934101004,4.0,4,0,4.229947460427214,-0.0001847621452042,-0.2530682704189713,0.0217344165281628,-0.1557306283185941,0.0215153810563109,0.0105237563787937,0.999569562895861,0.0,0.0,0.0,0.0,0.0,346000.0,12.754196944209095
