Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration
2008,Cambodia,13943888,36662093825.46,2629.26,East Asia & Pacific,Lower middle income,0.04938695360643708,0.66381906262747,24.325009192469484,1.3441091236668323e+21,0.10212573914441814,34067778910.72,2753639065.4390197,1.967118244664937,7.874837979601139,6913008.147600001,0.08307937043136948,2482.7033333333334,159.19607857398285,1.9129195303920612,16.45055190573723,194432012556544,0.017585389996378487,13712152.666666666,233065.70011980226,1.544389337961825,-0.06344968185372424
2009,Cambodia,14155740,36693878746.01,2592.16,East Asia & Pacific,Lower middle income,-0.014110434114541826,0.6687709483342463,24.325875786461058,1.3464407374268845e+21,0.06691577476198884,35906220170.19334,1336832592.955556,1.7180014104978985,7.860632488224294,6719293.465599999,0.04938695360643708,2575.646666666667,63.5012955248447,1.6227812582058987,16.465630824151265,200384974947600,0.016704374131548905,13938139.666666666,220530.69548780235,1.5444283561802092,-0.405544922283266
2010,Cambodia,14363532,38881963567.06,2706.99,East Asia & Pacific,Lower middle income,0.04429896302697367,0.6727785790927208,24.383796318557124,1.5118070908301811e+21,0.0008669695926621923,37412645379.51,1272566117.1398358,1.7314881454912832,7.903961941263161,7327794.860099999,-0.014110434114541826,2642.8033333333333,58.60075625223256,1.6358170326432335,16.480203121964447,206311051515024,0.01519317997964409,14154386.666666666,209825.2733045617,1.5439776120778967,-1.2857117737406398
2011,Cambodia,14573885,41630751177.93,2856.53,East Asia & Pacific,Lower middle income,0.05524216934676529,0.6763563798237779,24.452104942163693,1.7331194436387201e+21,0.05963078572847591,39068864497.0,2473737318.405513,1.7834296102577452,7.957712894301519,8159763.640900001,0.04429896302697367,2718.56,132.56422179457087,1.692093510482064,16.49474185503274,212398123993225,0.01467899240873316,14364385.666666666,209073.807102502,1.5471645731708508,-4.1394472110053915
2012,Cambodia,14786640,44675351848.17,3021.33,East Asia & Pacific,Lower middle income,0.05769237501444047,0.6796209663812677,24.522687773711755,1.9958870627577865e+21,0.07069569946304655,41729355531.05334,2897952563.0635657,1.8379409196163505,8.01378333607671,9128434.968899999,0.05524216934676529,2861.616666666667,157.23172241419118,1.7505005078215197,16.509234695978808,218644722489600,0.014644935521430202,14574685.666666666,211555.1363506318,1.5527307600371993,0.24703075584700018
2013,Cambodia,14999683,47961967887.6,3197.53,East Asia & Pacific,Lower middle income,0.05831868746545399,0.6830793179680815,24.593674198136334,2.3003503636511735e+21,0.07313345505651259,44756023637.9,3166379195.4604435,1.8880041950226714,8.070446608242799,10224198.100900002,0.05769237501444047,3025.1300000000006,170.53175657337124,1.8035772843782776,16.523539692177913,224990490100489,0.01459837236261996,14786736.0,212899.0162330516,1.5586769916462302,0.04435390022963759
2014,Cambodia,15210817,51387685545.05,3378.36,East Asia & Pacific,Lower middle income,0.05655302686761332,0.6876450519160553,24.662664399887316,2.640694225676941e+21,0.07356665148602803,48008335093.60667,3356407060.073653,1.9267328635411705,8.125441621435833,11413316.289600002,0.05831868746545399,3199.0733333333337,178.5200034543258,1.8438524427564265,16.53751744319699,231368953807489,0.014407803260240382,14999046.666666666,212089.21595011523,1.5635599978604062,0.01085606981610221
2015,Cambodia,15417523,54967247822.71,3565.25,East Asia & Pacific,Lower middle income,0.05531974093939063,0.692366550936382,24.730003350687475,3.0213983332032174e+21,0.07142571100248118,51438967085.12,3502921507.767138,1.957716100976049,8.17926990252771,12711007.5625,0.05655302686761332,3380.3799999999997,183.86832217649297,1.8759186377636579,16.551015342519186,237700015455529,0.014075897470633203,15209341.0,208923.9103884507,1.5661868284673846,-0.03027606886534584
2016,Cambodia,15624584,58778299695.82,3761.91,East Asia & Pacific,Lower middle income,0.05516022719304403,0.697080700697197,24.79703857095909,3.4548885151316333e+21,0.06965797816525332,55044411021.19334,3695911254.45276,1.9868706015437918,8.232947873219988,14151966.8481,0.05531974093939063,3568.5066666666667,191.7957377871872,1.9051943013457782,16.564356193234016,244127625173056,0.013589408116605473,15417641.333333334,206883.52538163742,1.5695650896633382,-0.021807602466791587
2017,Cambodia,15830689,62890960721.79,3972.72,East Asia & Pacific,Lower middle income,0.0560380232381954,0.7017701731750098,24.864668281626038,3.9552729405097325e+21,0.06933313971625554,58878836080.10667,3962813041.285932,2.01730593361293,8.287457962652633,15782504.198399998,0.05516022719304403,3766.6266666666666,203.7759441968824,1.9357041457357673,16.577461019031077,250610714214721,0.013430237788521593,15624265.333333334,206583.184335837,1.572783259415066,-0.002883486864505791
2018,Cambodia,16025238,67588392994.66,4217.62,East Asia & Pacific,Lower middle income,0.061645421776515885,0.7065288042474676,24.93670210400535,4.5681908676006054e+21,0.06996903699585011,63085884470.756676,4408279985.946896,2.060537811098963,8.347263339331239,17788318.4644,0.0560380232381954,3984.0833333333335,228.06741335256618,1.982853742892925,16.58967547485636,256808252956644,0.013191071199079696,15826837.0,200354.77373150105,1.5705259094830404,0.015913568341177298
2019,Cambodia,16207746,72356150509.79,4464.29,East Asia & Pacific,Lower middle income,0.05848559139988896,0.7113202457473667,25.004866296926124,5.235412516595383e+21,0.07469169208036086,67611834742.079994,4732638436.153418,2.0877949791370742,8.404089440809528,19929885.204099998,0.061645421776515885,4218.21,245.7855311038388,2.0137628233884994,16.600999895773253,262691030400516,0.012289357715258076,16021224.333333334,188560.5405495387,1.5637001628569482,0.10006417454244709
2020,Cambodia,16396860,70115999219.49,4276.18,East Asia & Pacific,Lower middle income,-0.042136599548864395,0.714318062581933,24.973416839189277,4.916253346547523e+21,0.07054106931506232,70020180907.98,2385322576.1698112,1.8070414726171387,8.361049192915337,18285715.392400004,0.05848559139988896,4319.363333333334,128.8802639403297,1.6965710494285036,16.612600472035616,268857017859600,0.011388785614291574,16209948.0,185820.78550044075,1.5620908889472782,-0.05125815162855585
2021,Cambodia,16589023,72237982362.25,4354.57,East Asia & Pacific,Lower middle income,0.018331782104588523,0.7167394895297526,25.003231816031242,5.218326095768743e+21,-0.030960067313101303,71570044030.51,1260625107.680397,1.7717314126578625,8.379210764763366,18962279.884899996,-0.042136599548864395,4365.013333333333,94.4888376123278,1.6502479643730354,16.624251829815183,275195684094529,0.011668124611528441,16397876.333333334,190640.53184549726,1.5629808802042966,-1.7204612031835314
2022,Cambodia,16767842,76023115594.86,4533.86,East Asia & Pacific,Lower middle income,0.04117283681281969,0.7189707978561222,25.054303283564828,5.779514104749446e+21,0.030263893638845074,72792365725.53334,2992325459.096228,1.810910763033089,8.41954949106941,20555886.499599997,0.018331782104588523,4388.203333333333,132.09143209659254,1.68959425158111,16.634973502986554,281160525336964,0.011719499953039891,16584575.0,185530.9936614382,1.5584183775307896,-1.4350560391882068
1990,Cameroon,11430520,39814637091.1,3483.19,Sub-Saharan Africa,Lower middle income,0.0,0.749079344344478,24.40750044776058,1.5852053266959958e+21,0.0,39814637091.1,2992325459.096228,0.0,8.155990871502635,12132612.576100001,0.0,3483.19,132.09143209659254,0.0,16.25179761653445,130656787470400,0.0,11430520.0,185530.9936614382,0.0,0.0
1991,Cameroon,11777719,38298257072.57,3251.76,Sub-Saharan Africa,Lower middle income,-0.06644196842549499,0.7356730480086926,24.368670224880034,1.466756494796658e+21,0.0,39056447081.835,1072242593.9583447,-0.7071067811865476,8.087259145700587,10573943.097600002,0.0,3367.4750000000004,163.64572237000274,-0.7071067811865482,16.28172016906771,138714664842961,0.0,11604119.5,245506.76732118812,0.7071067811865475,0.0
1992,Cameroon,12128604,37111009873.63,3059.79,Sub-Saharan Africa,Lower middle income,-0.059035722193519935,0.725339155516771,24.33717952465404,1.377227053840663e+21,-0.038085993727893674,38407968012.43333,1355148479.1362972,-0.9570598047159709,8.026428331560943,9362314.8441,-0.06644196842549499,3264.9133333333334,212.0062443262778,-0.9675343949664448,16.31107727018474,147103034988816,0.030374733607919868,11778947.666666666,349043.62188748486,1.0017554007792373,0.0
1993,Cameroon,12486773,34167339864.0,2736.28,Sub-Saharan Africa,Lower middle income,-0.10572947816680223,0.7110127806755973,24.25453605002851,1.1674071133820836e+21,-0.031000032108258302,36525535603.399994,2126782625.66746,-1.329819835382673,7.914720005598489,7487228.238400001,-0.059035722193519935,3015.943333333333,260.52217800665915,-1.254845349489663,16.34018056211072,155919499953529,0.02979227132180684,12131032.0,354533.2355605047,1.1682975837790028,-0.11146939814524137
1994,Cameroon,12848862,34808595650.78,2709.08,Sub-Saharan Africa,Lower middle income,-0.009940503164880932,0.6880927006514622,24.273130194714927,1.2116383311795003e+21,-0.07932066574457952,35362315129.47,1547983277.4320736,-0.8599842506779813,7.9047334337332344,7339114.4464,-0.10572947816680223,2835.0499999999997,195.10512730320582,-1.0183802838816325,16.368765882900423,165093254695044,0.029530933650731672,12488079.666666666,360130.7778770565,1.274169794631941,0.7909407090882956
1995,Cameroon,13211647,35815956888.36,2710.94,Sub-Saharan Africa,Lower middle income,0.0006865799459596644,0.6836340855089603,24.301659354214483,1.2827827678288622e+21,0.018768092258058644,34930630801.04666,831055928.7303692,-0.3962228624580979,7.905419524921744,7349195.6836,-0.009940503164880932,2718.766666666667,15.195477397355852,-0.8565223683543476,16.39660942269164,174547616452609,0.028997804316615694,12849094.0,362437.0556896751,1.3458393040285932,-0.9059817248960742
1996,Cameroon,13575324,37325625312.25,2749.52,Sub-Saharan Africa,Lower middle income,0.014231226069186365,0.6806048213358763,24.34294593343294,1.3932023049504778e+21,0.02894001377379407,35983392617.13,1266840803.5864344,0.28388972907762194,7.919545263694276,7559860.2304,0.0006865799459596644,2723.18,22.83005913264813,-0.66342606826015,16.42376436456583,184289421704976,0.028234796202185164,13211944.333333334,363231.0912715675,1.3980831016782784,-1.06906893288715
1997,Cameroon,13941181,39015473485.35,2798.58,Sub-Saharan Africa,Lower middle income,0.01784311443451947,0.6789859975315655,24.387224160449442,1.5222071712860487e+21,0.042150721495329835,37385685228.65333,1600603638.872659,0.9854238471493614,7.93722468491217,7832050.016399999,0.014231226069186365,2753.013333333334,43.92430913894385,-0.47018570026257406,16.450357751667582,194356527674761,0.027526999472510916,13576050.666666666,364767.542857549,1.4388803393712268,19.72770425779728
1998,Cameroon,14314599,40859163281.02,2854.37,Sub-Saharan Africa,Lower middle income,0.01993510994861669,0.6797216353172225,24.433396948446823,1.669471224025053e+21,0.04527313766248953,39066754026.206665,1767327053.6569357,1.4989650528450762,7.956956710891018,8147428.096899999,0.01784311443451947,2800.8233333333333,52.46098582121233,-0.26589512181356884,16.476790553406516,204907744530801,0.026950148666801566,13943701.333333334,369643.94417646533,1.475047966028513,0.25380022408284364
1999,Cameroon,14698973,42702444438.95,2905.13,Sub-Saharan Africa,Lower middle income,0.017783258652522393,0.6809291596533313,24.47752200237969,1.8234987610616116e+21,0.047255348480194304,40859027068.44,1843485480.5742075,1.744934994504142,7.974577578160617,8439780.3169,0.01993510994861669,2852.693333333333,53.294784297653386,-0.07920602001433316,16.50328825339475,216059807254729,0.026785248681585827,14318251.0,378909.1997352404,1.5088105138297334,0.1172438545846024
2000,Cameroon,15091594,44338980518.24,2937.99,Sub-Saharan Africa,Lower middle income,0.011311025668386598,0.682306701258653,24.51513004852113,1.965945193396866e+21,0.045113042214113275,42633529412.736664,1740931923.3507829,1.8048075801884311,7.985821263895265,8631785.240099998,0.017783258652522393,2899.1633333333334,42.12810146841834,0.04438453358046733,16.529648524296775,227756209460836,0.026851887363383398,14701722.0,388504.79438097065,1.538118521343386,-0.10794278544942848
2001,Cameroon,15493253,46256313845.81,2985.58,Sub-Saharan Africa,Lower middle income,0.016198149074707624,0.6837158286258054,24.55746380719414,2.1396465706020737e+21,0.03832417794324838,44432579601.0,1778782598.1479566,1.8689251480297482,8.001884199022697,8913687.9364,0.011311025668386598,2942.9,40.44912483602069,0.22631192814709825,16.555915261344783,240040888522009,0.026710777684944453,15094606.666666666,397148.57008471503,1.5642292581769437,-0.3639508995848614
2002,Cameroon,15914033,48327221428.96,3036.77,Sub-Saharan Africa,Lower middle income,0.017145747224994734,0.6851145865929898,24.601260829529757,2.3355203310437306e+21,0.04324261192205925,46307505264.33666,1994613198.463109,1.9095116696424037,8.01887897258731,9221972.0329,0.016198149074707624,2986.78,49.400932177439756,0.4226242294881476,16.582711919400936,253256446325089,0.026614749906471058,15499626.666666666,411256.54389971006,1.5925678909322363,0.43206721915415147
2003,Cameroon,16354326,50962579087.02,3116.15,Sub-Saharan Africa,Lower middle income,0.026139615446675313,0.6866260124290886,24.654357456977163,2.597184467200768e+21,0.04477026833684006,48515371453.92999,2358767359.041039,1.9876525847117308,8.044674401804834,9710390.8225,0.017145747224994734,3046.1666666666665,65.7902290111029,0.7268044177735387,16.61000306861239,267463978914276,0.027158918788714015,15920537.333333334,430573.34752203856,1.621329248482259,0.05850039692292519
2004,Cameroon,16809407,54554861375.67,3245.5,Sub-Saharan Africa,Lower middle income,0.04150955505992959,0.6885521841441264,24.7224726630672,2.97623289971857e+21,0.05453153688825085,51281553963.88333,3126049192.753829,2.110224023917461,8.085332771948542,10533270.25,0.026139615446675313,3132.806666666667,105.35718595963613,1.1901302821014499,16.637449287632002,282556163691649,0.027666965375778618,16359255.333333334,447707.352758846,1.6473252629449957,0.5245538793765427
2005,Cameroon,17275171,55770491099.4,3228.36,Sub-Saharan Africa,Lower middle income,-0.005281158527191465,0.6901618890239115,24.74451073312585,3.1103476774682545e+21,0.070488628185714,53762643854.03,2499942185.5098667,1.9232204297741844,8.08003925416904,10422308.289600002,0.04150955505992959,3196.67,70.25701174971779,1.040052304773616,16.6647808841531,298431533079241,0.027826337814227164,16812968.0,460432.8279423615,1.669222965723421,0.5879940982532388
2006,Cameroon,17751333,57895114401.08,3261.45,Sub-Saharan Africa,Lower middle income,0.010249786269189265,0.6916637238444734,24.78189883803564,3.351844271514141e+21,0.022282702092469187,56073488958.71667,1690614783.2971213,1.8932794542246125,8.090233725843012,10637056.1025,-0.005281158527191465,3245.103333333333,16.54856589959693,1.102770349134768,16.691971225991285,315109823276889,0.027708532490170468,17278637.0,470972.56526893395,1.6879461231645554,-1.127227538805626
2007,Cameroon,18251866,60400577009.07,3309.28,Sub-Saharan Africa,Lower middle income,0.014665256251054082,0.6931218881809444,24.824264494988405,3.648229703028595e+21,0.03809583275666828,58022060836.51666,2317651921.845343,1.9027027527225053,8.10478805693841,10951334.118400002,0.010249786269189265,3266.3633333333332,40.68313204920803,1.2133476514537809,16.71977793413021,333130612481956,0.027563374047064437,17759456.666666668,488398.1738564684,1.7093645868341114,-2.940821548229519
2008,Cameroon,18777081,62120590885.51,3308.32,Sub-Saharan Africa,Lower middle income,-0.0002900933133491712,0.6941354599336479,24.852343347198882,3.8589678119649086e+21,0.04327589009726984,60138760765.22,2124870275.8698375,1.8388272647090433,8.104498009199354,10944981.2224,0.014665256251054082,3293.0166666666664,27.341748907728462,1.1335851060064661,16.748147641610203,352578770880561,0.028196924704189774,18260093.333333332,512923.4900414809,1.7320864674023415,0.43078654187528453
2009,Cameroon,19319274,63722837330.05,3298.41,Sub-Saharan Africa,Lower middle income,-0.002995478067417956,0.6944124356295421,24.87780884910504,4.060599997392014e+21,0.028476778892057908,62081335074.87667,1661478008.90969,1.7839503184443442,8.101498943591325,10879508.528099999,-0.0002900933133491712,3305.3366666666666,6.017842913639372,1.034060040329222,16.776613860164616,373234347887076,0.028775961866036148,18782740.333333332,533726.5036105422,1.752598418840055,-1.0197809917796916
2010,Cameroon,19878036,65570178137.31,3298.62,Sub-Saharan Africa,Lower middle income,6.366703957372266e-05,0.6947788588421148,24.90638682798369,4.299448260958566e+21,0.02579251777390512,63804535450.956665,1726244185.845274,1.762852402745243,8.101562589308974,10880893.904399998,-0.002995478067417956,3301.7833333333333,5.66189308740881,0.985154943242827,16.805126011862615,395136315217296,0.028875254891854496,19324797.0,550498.2794278301,1.7710925635290735,9.325912144732701
2011,Cameroon,20448873,67785932996.56,3314.9,Sub-Saharan Africa,Lower middle income,0.004935397226719207,0.6950565690838286,24.939620532454146,4.5949327122141214e+21,0.028990247212185016,65692982821.30666,2034329703.2711482,1.7735210271493869,8.10648435898502,10988562.01,6.366703957372266e-05,3303.976666666667,9.460466866558088,1.0034750241432322,16.83343837781247,418156406970129,0.028922515411293315,19882061.0,564810.2563418987,1.7865663737272255,-1.0212543834876422
2012,Cameroon,21032684,70921695833.56,3371.98,Sub-Saharan Africa,Lower middle income,0.017219222299315273,0.6953811976142807,24.984842229803363,5.029886939908001e+21,0.03379211285060113,68092602322.47666,2688906835.483965,1.842981469639545,8.123551905604403,11370249.1204,0.004935397226719207,3328.5,38.524568784086995,1.1735904978405236,16.86158821427951,442373796243856,0.02871697183766031,20453197.666666668,577336.1482120568,1.7999870439216015,76.5188741264514
2013,Cameroon,21632850,74464609830.61,3442.2,Sub-Saharan Africa,Lower middle income,0.020824560050771268,0.6960702741946667,25.03358981364935,5.54497811722498e+21,0.04625978722103197,71057412886.90999,3341406201.3388996,1.915937071284085,8.144156550527411,11848740.839999998,0.017219222299315273,3376.36,63.7629265325839,1.369766673270398,16.8897235969179,467980199122500,0.02854978853846868,21038135.666666668,592007.3265039319,1.8126882537280447,2.4889232838430937
2014,Cameroon,22299585,78723850095.38,3530.28,Sub-Saharan Africa,Lower middle income,0.025588286560920492,0.697250760136221,25.08921199723908,6.197444573839862e+21,0.049955291612943986,74703385253.18333,3906553859.6219683,2.005684756050294,8.169415690433885,12462876.878400002,0.020824560050771268,3448.153333333333,79.31774160509627,1.5937473085170155,16.920078671235594,497271491172225,0.028534922124061834,21655039.666666668,633741.9206035938,1.8372620454688995,0.2093786634951198
2015,Cameroon,23012646,83185093669.87,3614.76,Sub-Saharan Africa,Lower middle income,0.023930113192154767,0.6988345389569592,25.144334006112302,6.919759808865045e+21,0.05719818145101141,78791184531.95332,4360631839.820888,2.073464909029991,8.193057347627954,13066489.857600002,0.025588286560920492,3529.0800000000004,86.28625846563999,1.7589278420393406,16.951554492335767,529581875921316,0.030820488285177472,22315027.0,690027.6022935589,1.8647245698762798,0.22875520532174676
2016,Cameroon,23711630,86958198354.42,3667.32,Sub-Saharan Africa,Lower middle income,0.014540384423862074,0.7005662697278079,25.188693361460796,7.561728261046653e+21,0.056669529870361446,82955714039.89,4121963618.6865764,2.0797036024596993,8.207489070574352,13449235.982400002,0.023930113192154767,3604.1200000000003,69.1368035130269,1.7903750652349057,16.981476245215976,562241397256900,0.031976424673374026,23007953.666666668,706034.1946395589,1.8800083610677127,-0.06480204779706344
2017,Cameroon,24393181,90037541682.2,3691.09,Sub-Saharan Africa,Lower middle income,0.006481572374376965,0.7021047166475572,25.223492550115555,8.106758912173902e+21,0.045357942367944215,86726944568.83,3432072213.027206,2.0458884449284276,8.213947972357047,13624145.388100002,0.014540384423862074,3657.7233333333334,39.05943206617272,1.7318912458936477,17.00981422498714,595027279298761,0.030373908328490407,23705819.0,690285.8446665385,1.8857590796755541,-0.392381293514776
2018,Cameroon,25076747,93598989463.81,3732.5,Sub-Saharan Africa,Lower middle income,0.011218908235778535,0.7034806953127143,25.262285424055545,8.760770828646415e+21,0.03541176549253433,90198243166.81,3323310904.0541425,2.038931311266986,8.225101410475757,13931556.25,0.006481572374376965,3696.97,32.98543466438533,1.7343008141538412,17.03745160024998,628843240102009,0.028743321315320758,24393852.666666668,682558.7478556914,1.8886672615622386,-0.5542365191019212
2019,Cameroon,25782341,96851610490.18,3756.51,Sub-Saharan Africa,Lower middle income,0.006432685867381105,0.7045378938807323,25.296445855377527,9.380234454541544e+21,0.03955514238916713,93496047212.06334,3408200589.8080006,2.0167898482961393,8.231511782967567,14111367.380100003,0.011218908235778535,3726.7000000000003,33.093414752761696,1.689211244962478,17.06520039696586,664729107440281,0.02802283146261253,25084089.666666668,694609.1076751931,1.8934550143348337,0.7308929975277707
2020,Cameroon,26491087,97103359705.43,3665.51,Sub-Saharan Africa,Lower middle income,-0.024224612738951823,0.7047732754954014,25.299041812123274,9.429062466082126e+21,0.034750599819537875,95851319886.47333,1954632616.755917,1.8732501402942783,8.206995534926834,13435963.560100002,0.006432685867381105,3718.1733333333336,47.161319249271145,1.3404876186783048,17.092318932507496,701777690441569,0.02813738161492796,25783391.666666668,707170.5853790347,1.8960508378341017,-0.4266210461668235
2021,Cameroon,27198628,100345502486.32,3689.36,Sub-Saharan Africa,Lower middle income,0.0065065979904570526,0.7048752975274816,25.33188509292151,1.0069219869232055e+22,0.0025993291590697964,98100157560.64333,1948595595.1124468,1.8802246402039373,8.213479293251421,13611377.209600002,-0.024224612738951823,3703.7933333333335,47.185705815763114,1.3491971518682582,17.118677125584117,739765365082384,0.027489590646559314,26490685.333333332,708143.5854361224,1.8962602912452016,-4.7658628508179
2022,Cameroon,27914536,103940677455.94,3723.53,Sub-Saharan Africa,Lower middle income,0.009261768978901408,0.7050252402123495,25.367086164274756,1.0803664429999754e+22,0.03338857471796319,100463179882.56334,3420177551.3195677,1.8979640928751242,8.222695948356344,13864675.660900002,0.0065065979904570526,3692.8000000000006,29.162566759434114,1.3859076908394803,17.144658150524208,779221320095296,0.02670864355245217,27201417.0,711728.5984074224,1.8963859571681256,-1.268594510078372
1990,Canada,27691138,956579991803.38,34544.63,North America,High income,0.0,0.896294926708808,27.586630252026115,9.150452807185545e+23,0.0,956579991803.38,3420177551.3195677,0.0,10.450036337838668,1193331461.8368998,0.0,34544.63,29.162566759434114,0.0,17.136623028284554,766799123735044,0.0,27691138.0,711728.5984074224,0.0,0.0
1991,Canada,28037420,936577376340.56,33404.55,North America,High income,-0.03300310352144442,0.894867830024577,27.56549797831289,8.77177181872967e+23,0.0,946578684071.97,14143985035.226831,-0.7071067811865455,10.416477332825146,1115863960.7025,0.0,33974.59,806.1582990951526,-0.7071067811865452,17.149050640151703,786096920256400,0.0,27864279.0,244858.35040284006,0.7071067811865475,0.0
1992,Canada,28371264,944917281824.98,33305.43,North America,High income,-0.002967260448052844,0.8943028873810226,27.574363228149686,8.928686694915087e+23,-0.020910551793070886,946024883322.9733,10047200711.995758,-0.11023981004687963,10.413505750421557,1109251667.4849,-0.03300310352144442,33751.53666666667,688.6246946874089,-0.6478226385261571,17.16088739514591,804928620957696,0.01250515598167179,28033274.0,340081.95476384804,0.9938486746075642,0.0
1993,Canada,28684764,970030413464.37,33816.92,North America,High income,0.01535755580996856,0.8943444141982507,27.60059326204032,9.409590030458567e+23,0.008904662545881736,950508357209.9701,17413256908.810375,1.2383893110423945,10.42874611849146,1143584078.2863998,-0.002967260448052844,33508.96666666667,271.26119374752153,0.08706798567011724,17.17187670354948,822815685735696,0.011907087028692365,28364482.666666668,323725.2746470887,1.1415373579627908,-0.9100914722724543
1994,Canada,29000663,1013624057922.37,34951.75,North America,High income,0.033558053187575876,0.8949436964626379,27.64455320079733,1.027433730799012e+24,0.026577068831768358,976190584403.9067,34765155686.800224,1.6269731328678516,10.461752428400594,1221624828.0625,0.01535755580996856,34024.700000000004,842.5982327895026,1.3156469233506236,17.18282928424035,841038454439569,0.011049913038770454,28685563.666666668,314700.26199597045,1.2459010224952427,-6.175668290273067
1995,Canada,29302311,1040812782914.57,35519.82,North America,High income,0.01625297731873232,0.8954342187475058,27.671023045886706,1.0832912490783717e+24,0.0449404924349841,1008155751433.77,35706620368.443,1.5416759014524992,10.477874282425224,1261657612.8324,0.033558053187575876,34762.829999999994,867.0266300985136,1.4141565761587962,17.193176978724065,858625429940721,0.011012780164410652,28995912.666666668,308800.9043904047,1.3084948709008077,1.1851167987156792
1996,Canada,29610218,1058391707061.12,35744.14,North America,High income,0.006315347318764486,0.8965997229975875,27.68777161436321,1.1201930055757517e+24,0.026823283030523948,1037609515966.02,22555072416.42836,1.432065785160415,10.484169594824978,1277643544.3395998,0.01625297731873232,35405.236666666664,408.4329605128743,1.2873507022909603,17.20363009620037,876765010007524,0.010401417374492405,29304397.333333332,304782.8556469866,1.364769016174327,-0.5156757983580041
1997,Canada,29905948,1103692638182.75,36905.46,North America,High income,0.03248980112544331,0.8983627606139049,27.72968261757865,1.2181374395787987e+24,0.01688961207540518,1067632376052.8134,32442433974.616856,1.65802336140091,10.516141882456726,1362012977.8116,0.006315347318764486,36056.473333333335,743.7497130979588,1.6946455351441652,17.21356798178106,894365725778704,0.01050794253053966,29606159.0,301838.96957317955,1.3990390088479498,-0.6114344347551786
1998,Canada,30155173,1146658140226.15,38025.25,North America,High income,0.030342122818683315,0.9003787825491072,27.767872862769682,1.3148248905468929e+24,0.04280166862552148,1102914161823.34,44138365681.12632,1.7189275134514788,10.546031989696981,1445919637.5625,0.03248980112544331,36891.61666666667,1140.6180063602667,1.806711078031813,17.22186707503794,909334458659929,0.009987430690310939,29890446.333333332,272808.0172178457,1.3945509419947708,4.144578672483766
1999,Canada,30401286,1205607875119.86,39656.48,North America,High income,0.042898600272187615,0.9025778907938846,27.818005016354864,1.453490348551024e+24,0.038928865299077575,1151986217842.92,51166103899.99051,1.8341879560207381,10.588034859964258,1572636405.9904003,0.030342122818683315,38195.73,1383.4107607286812,1.9580895066719972,17.22999550100664,924238190453796,0.008333626474572808,30154135.666666668,247670.629276732,1.4002793034904646,-0.06610315337012362
2000,Canada,30685730,1267558508211.56,41307.75,North America,High income,0.041639348726866254,0.9052081782707846,27.868113731671887,1.6067045717395156e+24,0.05141003480085504,1206608174519.1902,60456390844.295296,1.880665175532982,10.628829620915809,1706330210.0625,0.042898600272187615,39663.16,1641.2601954899942,1.9852967235301824,17.239308316236258,941614025632900,0.008161551585195603,30414063.0,265509.17377559457,1.4398623001942943,0.4138298934632414
2001,Canada,31020855,1291326474123.17,41627.62,North America,High income,0.007743583225908068,0.907801696589314,27.886691080504885,1.667524062771378e+24,0.05138539185930657,1254830952484.8633,44253955301.8119,1.7006038262367789,10.636543190468304,1732858746.8644001,0.041639348726866254,40863.950000000004,1057.8596574687085,1.7080221846322956,17.250170310431866,962293444931025,0.009356314729580761,30702623.666666668,310129.7848003831,1.5051577597176882,-0.029354140632363968
2002,Canada,31359199,1330056652478.72,42412.41,North America,High income,0.018852627173977288,0.910160174472555,27.916242653104447,1.7690506988028984e+24,0.018750981321678628,1296313878271.15,31546159184.776306,1.6742667681957986,10.655219864801008,1798812522.0081003,0.007743583225908068,41782.59333333333,568.4021282799059,1.6514536488701816,17.261018242917007,983399361921601,0.01092120018001852,31021928.0,336735.78216013557,1.5524768685698196,-0.8140320763251562
2003,Canada,31642461,1354082598134.11,42791.09,North America,High income,0.008928518799096619,0.9121501823067973,27.934145291612015,1.833539682569622e+24,0.029992553495697738,1325155241578.6667,31663869738.67222,1.5878893272182824,10.664108551405734,1831077383.3880997,0.018852627173977288,42277.04,593.4301878905192,1.5328974209582833,17.27001051073153,1001245338136521,0.010906984994449642,31340838.333333332,311209.4798834571,1.5530350086703135,1.4346128431733223
2004,Canada,31938807,1395955758688.96,43704.67,North America,High income,0.021349771646387072,0.913805004795355,27.964600428283706,1.94869248021687e+24,0.018063851348448123,1360031669767.2634,33349912140.806858,1.6171144258710823,10.685233120950853,1910098179.8088999,0.008928518799096619,42969.39,664.3245775972463,1.5661350150284343,17.27933238007978,1020087392583249,0.009032820002832453,31646822.333333332,289828.6120060138,1.5636326136123748,-0.5264045314903985
