Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2015,Finland,5479531,246976655331.33,45072.59,Europe & Central Asia,High income,0.0021302102996256,0.920167392023048,26.232559656283197,6.099746827865057e+22,-0.0036490815688045,246386237200.93,681018841.9253088,0.944929758482504,10.716051766384249,2031538369.3081,-0.0077611078926363,45125.98333333334,181.8761832486281,0.7648109467075943,15.516530253817432,30025259979961,0.0041441654783294,5460005.0,20321.451892028384,1.791640073205957,-0.4281585290948695,2738000.0,14.82273865006056
2016,Finland,5495303,253920299689.41,46206.79,Europe & Central Asia,High income,0.0251638523546129,0.9199343720219896,26.26028627397905,6.447551859435979e+22,0.0054365921176613,248846053105.6733,4444866832.782169,1.0766934484737396,10.74090367757458,2135067442.1041,0.0021302102996256,45418.72,684.1678395684415,0.9052999863718778,15.519404467310524,30198355061809,0.0032992695063198,5478782.0,16907.94697767958,1.7510030498928917,-1.2744724502086595,2768000.0,14.833635956991309
2017,Finland,5508214,262026475788.42,47570.13,Europe & Central Asia,High income,0.0295051874410665,0.9205420569654028,26.29171138823341,6.865787401409946e+22,0.0281145776663176,254307810269.72,7532389878.719744,1.2242703409699836,10.769981343611295,2262917268.2169,0.0251638523546129,46283.170000000006,1250.520668041802,1.0696723523747258,15.521751172201045,30340421469796,0.0028783485301935,5494349.333333333,14365.261304040405,1.702927394259543,10.812848881180765,2812000.0,14.849406887531407
2018,Finland,5515525,265012838732.94,48048.52,Europe & Central Asia,High income,0.0100565207620832,0.9215540771875104,26.30304410981167,7.023180469329127e+22,0.031924096296851,260319871403.59,5739815284.727151,1.240883320029989,10.779987424754369,2308660274.1904,0.0295051874410665,47275.14666666667,955.6430941690512,1.0979136076201033,15.523077582368314,30421016025625,0.0023494609851357,5506347.333333333,10239.416698883106,1.6339260485561786,0.172522673606364,3041000.0,14.927697295498644
2019,Finland,5521606,268258580618.65,48583.43,Europe & Central Asia,High income,0.0111327050240048,0.9228778650279444,26.31521720534414,7.196266607553274e+22,0.0113971801343135,265099298380.00333,3116951893.5423765,1.2628672453479246,10.791058388188665,2360349670.5649,0.0100565207620832,48067.35999999999,506.9126470109295,1.132869267238712,15.52417949907355,30488132819236,0.0013272904792733,5515115.0,6705.407593877903,1.5709470870277935,-0.6591609261195132,3123000.0,14.954304956470095
2020,Finland,5529543,261941184514.97,47371.22,Europe & Central Asia,High income,-0.0249510995827177,0.92371101890644,26.29138582892636,6.861318414510556e+22,0.012247489220629,265070867955.52,3159097802.4886208,1.0681057902277835,10.76579125992416,2244032484.2884,0.0111327050240048,48001.05666666666,607.4971991976252,0.9217953191445843,15.525615910785724,30575845788849,0.0011025242383997,5522224.666666667,7029.448223962325,1.5285049544460236,0.1070135772979434,3370000.0,15.030423599064406
2021,Finland,5541017,269375545788.82,48614.82,Europe & Central Asia,High income,0.0262522265628792,0.9245752315229776,26.319372323936275,7.256318466902466e+22,-0.0235496515679424,266525103640.81332,4008882476.705032,1.2017719215804543,10.791704271323558,2363400723.6324,-0.0249510995827177,48189.82333333333,709.1049964800355,1.0712778232283702,15.52768879635531,30702869394289,0.0014374441059359,5530722.0,9759.060456828423,1.5115378053550332,-3.241243213479297,3491000.0,15.065699072538006
2022,Finland,5556106,273777977547.4,49275.15,Europe & Central Asia,High income,0.0135828950924841,0.9251819191859136,26.33558331394499,7.495438098994465e+22,0.0283817960417946,268364902617.0633,5982764163.7118025,1.2564833660608412,10.805195470155486,2428040407.5225,0.0262522265628792,48420.39666666667,966.740754097469,1.1292557935078928,15.530408241130251,30870313883236,0.0020750358573935,5542222.0,13322.434499746363,1.5162385875785394,-2.052147079764881,2898000.0,14.879531746928267
1990,France,58044701,1964407999761.79,33843.02,Europe & Central Asia,High income,0.0,0.919991139159234,28.306212043472783,3.858898789528117e+24,0.0,1964407999761.79,5982764163.7118025,0.0,10.429517600990913,1145350002.7204,0.0,33843.02,966.740754097469,0.0,17.876723995793295,3369187314179401,0.0,58044701.0,13322.434499746363,0.0,0.0,24669122.05,17.021062940650374
1991,France,58557577,1984998449952.7,33898.23,Europe & Central Asia,High income,0.0016313555941522,0.9142729213792928,28.31663924918765,3.940218846314621e+24,0.0,1974703224857.245,14559646957.676155,0.7071067811865434,10.431147579246272,1149089997.1329002,0.0,33870.625,39.039365389313815,0.7071067811865476,17.885521067472393,3428989824110929,0.0,58301139.0,362658.09750783176,0.7071067811865475,0.0,29565317.43,17.202112557684732
1992,France,58849943,2016745377298.02,34269.28,Europe & Central Asia,High income,0.0109459992453881,0.9088280695862644,28.332506128607164,4.067261916852933e+24,0.0104817584704433,1988717275670.837,26366124485.480816,1.0630345632562626,10.442033785246716,1174383551.7184,0.0016313555941522,34003.51,231.81308353930197,1.1464840376662249,17.890501440098316,3463315791103249,0.0088358797816876,58484073.66666666,407622.0365109497,0.8975700540260356,0.0,27000000.0,17.11134746100564
1993,France,59106166,2004066777707.34,33906.22,Europe & Central Asia,High income,-0.0105943282146574,0.9022731169286686,28.326199620805745,4.0162836495102815e+24,0.0159934267687094,2001936868319.3533,15980276420.263577,0.5037031795324871,10.431383250042693,1149631754.6884,0.0109459992453881,34024.57666666667,211.9569556144164,-0.3733771854488051,17.894845825494155,3493538859219556,0.0049927953815438,58837895.333333336,274492.8640863626,1.0242027154433495,5.709756771990697,27757000.0,17.138998654625667
1994,France,59327585,2051330857720.31,34576.34,Europe & Central Asia,High income,0.0197639253210766,0.8951803619427043,28.34950989732887,4.207958287835543e+24,-0.0062866635190538,2024047670908.557,24463563392.29784,1.4290231219034215,10.450953833201629,1195523287.7955997,-0.0105943282146574,34250.613333333335,335.4497532169764,1.510979543904752,17.898584949727976,3519762341932225,0.0043538359926704,59094564.66666666,239032.2431019176,1.1001087613909792,-1.9678721857322512,28723338.9,17.173220587165662
1995,France,59543659,2094544791698.16,35176.62,Europe & Central Asia,High income,0.017361004663883,0.8958486231270624,28.370357362494744,4.387117884429888e+24,0.0235840843921579,2049980809041.9368,45254112824.20907,1.5947886647180007,10.468165363928,1237394594.6244,0.0197639253210766,34553.06,635.5198728600078,1.717275798670119,17.902220382942435,3545447327108281,0.003746123543185,59325803.333333336,218751.94173843184,1.1697394806987722,-2.8655194478242496,28253000.0,17.156710240003203
1996,France,59756533,2124140577072.54,35546.58,Europe & Central Asia,High income,0.0105172128533099,0.8966674734659624,28.384388402180974,4.511973191166064e+24,0.0210662915810053,2090005408830.337,36616503187.13083,1.535591877195714,10.478627359777878,1263559349.6964002,0.017361004663883,35099.84666666667,489.6550039909118,1.606635820748002,17.90578909844554,3570843236180089,0.0036420494783329,59542592.333333336,214475.98935389827,1.2301966692050497,-0.1215811443403446,28950000.0,17.181080796525592
1997,France,59969944,2173766799653.82,36247.6,Europe & Central Asia,High income,0.019721165861807,0.8976400315828402,28.407482631005887,4.725262099277211e+24,0.0141299367250031,2130817389474.84,40030819427.3277,1.666098616181812,10.498156038847368,1313888505.76,0.0105172128533099,35656.933333333334,543.9512236711465,1.7579830861882415,17.909354078019042,3596394183363136,0.0035750910101106,59756712.0,213142.55637248923,1.2844020231332147,-0.3942048253008381,29677000.0,17.205882926683724
1998,France,60192790,2251775886794.82,37409.4,Europe & Central Asia,High income,0.0320517772211126,0.8993356246462803,28.4427403038452,5.070494644350597e+24,0.0233629652937914,2183227754507.06,64341474353.84783,1.8599244543309608,10.529704019613284,1399463208.36,0.019721165861807,36401.19333333333,940.8601235748844,1.966334241088861,17.913063152277783,3623171967984100,0.0035713417309535,59973089.0,218145.50369191603,1.340089382606214,0.8751323318135955,30449000.0,17.231563743700217
1999,France,60504420,2328817556993.87,38490.04,Europe & Central Asia,High income,0.0288868573139371,0.901191098728986,28.47638176842312,5.423391213762898e+24,0.0358865942535431,2251453414480.8364,77525881673.32053,1.8970384546504455,10.558180765917957,1481483179.2016,0.0320517772211126,37382.34666666667,1121.4647567058723,1.9641257243877344,17.918226994711432,3660784839536400,0.0037159614489552,60222384.66666666,268464.2096543478,1.463926721392019,0.625247586563106,30612000.0,17.236902679578876
2000,France,60921384,2420192654831.56,39726.49,Europe & Central Asia,High income,0.0321238949089166,0.903298900937889,28.51486826236342,5.857332486500635e+24,0.034213737988247,2333595366206.75,84309978855.6564,1.943507992375857,10.589798670371952,1578194007.7201,0.0288868573139371,38541.97666666666,1159.417776314196,1.9776963372217424,17.92509482046688,3711415028475456,0.0051771981328661,60539531.333333336,365563.8227523798,1.6228218397151126,-0.0987439755787003,31232000.0,17.2569538002134
2001,France,61367388,2468202534897.63,40220.1,Europe & Central Asia,High income,0.01242521048298,0.905411369454436,28.534511282988152,6.092023753275086e+24,0.0392366922704072,2405737582241.02,70807872860.34074,1.7950815679608914,10.602147012529976,1617656444.01,0.0321238949089166,39478.87666666667,891.2133151122438,1.772641868925163,17.932389128242672,3765956309942544,0.0068914634666359,60931064.0,431565.4284763776,1.727314178615436,0.1120591817863732,32198000.0,17.287414927842207
2002,France,61816234,2496229751724.52,40381.46,Europe & Central Asia,High income,0.0040119243860656,0.907237505411476,28.54580261016653,6.231162973394659e+24,0.0198372141863272,2461541647151.237,38453681165.19991,1.6411888886351598,10.606150811259347,1630662311.7316,0.01242521048298,40109.35,341.2412593752796,1.5669577900974594,17.939676590193095,3821246785942756,0.0073209761616708,61368335.333333336,447425.7521704936,1.7808043245649816,-0.6132097145065933,32684000.0,17.302396250082744
2003,France,62256970,2516777735437.39,40425.64,Europe & Central Asia,High income,0.0010940664354384,0.9085458181919758,28.554000522834304,6.334170169593358e+24,0.0113553148214606,2493736674019.847,24383377620.843334,1.5199309743202751,10.607244252577264,1634232369.4096,0.0040119243860656,40342.4,108.19397210578047,1.4013256861788022,17.946781070975103,3875930313580900,0.0073140802407949,61813530.66666666,444797.1612874029,1.8006895652402028,-0.677114171099059,31400000.0,17.262318482725615
2004,France,62716306,2587996327114.77,41265.13,Europe & Central Asia,High income,0.0207662760564828,0.9097321541052084,28.58190507336827,6.697724989159539e+24,0.0082316075668413,2533667938092.2266,48158439540.79886,1.6187663338586955,10.627797345633432,1702810953.9168997,0.0010940664354384,40690.74333333333,497.9236891666805,1.5122708019989182,17.95413205153309,3933335038285636,0.0071297775920804,62263170.0,450068.0296310763,1.816772228412598,-0.7272963470502205,32444000.0,17.295026114994712
2005,France,63188395,2631040399116.79,41638.03,Europe & Central Asia,High income,0.0090366854533112,0.9105398862502044,28.598400472911685,6.922373581784638e+24,0.0282975292869884,2578604820556.317,57707359793.670975,1.5939443179134491,10.636793227548832,1733725542.2809,0.0207662760564828,41109.6,620.978714369523,1.468990656013796,17.96163123466421,3992773262676025,0.0073780654599797,62720557.0,465727.0508645589,1.8277185345723723,17.980818151286602,33347000.0,17.322478401244926
2006,France,63628261,2695483092567.33,42362.99,Europe & Central Asia,High income,0.0174110062363661,0.9114364242312468,28.622598559352625,7.265629102316338e+24,0.0166321998030065,2638173272932.9634,54097223621.19735,1.6451446161769756,10.654053987914056,1794622921.7401,0.0090366854533112,41755.38333333333,558.258899197637,1.5318989247540982,17.968568300675948,4048555597884121,0.0075273725464635,63177654.0,456072.3707011853,1.816163337472411,-0.5648384222220633,33962000.0,17.340752839933057
2007,France,64021737,2760841448046.81,43123.5,Europe & Central Asia,High income,0.017952226695991,0.9125701325560956,28.646556621674527,7.622245501253207e+24,0.0244932360111889,2695788313243.643,64901062746.150696,1.683599609695969,10.67184656006355,1859636252.25,0.0174110062363661,42374.84,742.8058946319883,1.5882716690311094,17.97473323990382,4098782808497169,0.0069611832995599,63612797.66666666,416886.1454274218,1.7864550081885224,0.926702697169384,34577000.0,17.358699308027
2008,France,64379696,2767880101784.03,42993.06,Europe & Central Asia,High income,-0.0030248008626387,0.9136182287434524,28.649102836916708,7.661160257851971e+24,0.0242473624337331,2741401547466.0566,39921974360.28825,1.54566147944443,10.668817245598673,1848403208.1636,0.017952226695991,42826.51666666666,406.6895332232743,1.4177575190934224,17.98030887739329,4144745257052416,0.0061839816744324,64009898.0,375857.36822230974,1.7506249040666115,0.0310849615626731,34501000.0,17.35649889607343
2009,France,64710879,2688350220063.27,41544.02,Europe & Central Asia,High income,-0.0337040443271542,0.9137313124446867,28.619948820304906,7.227226905714232e+24,0.0025494596012383,2739023923298.0366,44025604041.88241,1.183532333413009,10.63453293750467,1725905597.7603998,-0.0030248008626387,42553.526666666665,876.6877613685315,0.9427068645480864,17.98543990607558,4187497860952641,0.0055912103728144,64370770.66666666,344657.6855698055,1.7145421674751171,-1.168491681497887,34426000.0,17.3543226798614
2010,France,65030575,2740757930694.59,42145.68,Europe & Central Asia,High income,0.0144824694384415,0.9139367713261846,28.63925561511927,7.51175403466529e+24,-0.0287331382849636,2732329417513.963,40429325958.48073,1.2777605480142729,10.648911194016978,1776258342.6624,-0.0337040443271542,42227.58666666666,727.9840361803026,1.0618760451873177,17.990368117256516,4228975684830625,0.0051442150332614,64707050.0,325456.3935322246,1.6840617308651669,10.142566356501025,34609000.0,17.35962435070491
2011,France,65345233,2800854547180.79,42862.42,Europe & Central Asia,High income,0.017006250699953,0.9141384242173128,28.660945681969125,7.844786194463308e+24,0.0194943762312658,2743320899312.884,56295936897.30961,1.3814739419501956,10.665774060524496,1837187048.2564,0.0144824694384415,42184.04,660.0365574724116,1.1992125503824616,17.99519506500005,4269999475824289,0.0049403748633982,65028895.66666666,317180.3342726912,1.65984647094432,-1.429695300002128,34790000.0,17.364840575872016
2012,France,65662240,2809624996095.14,42789.05,Europe & Central Asia,High income,-0.0017117558924576,0.9140034371068292,28.664072137021943,7.893992618682616e+24,0.0219270063266658,2783745824656.8403,37485990236.65756,1.322677759627239,10.664060877907492,1830902799.9025,0.017006250699953,42599.05,394.3400270071992,1.1184230359387366,18.00003459982386,4311529761817600,0.0048386162970264,65346016.0,315833.22794317163,1.642711881570823,0.1742645667052149,34484000.0,17.35600603531091
2013,France,66002289,2825817614408.69,42813.93,Europe & Central Asia,High income,0.0005814571718698,0.9139310511239436,28.669818859682746,7.98524518990242e+24,0.0031313475107723,2812099052561.54,12664098779.865513,1.2958989770303615,10.664642152517931,1833032602.0449,-0.0017117558924576,42821.8,37.312757872365225,1.0737025763508157,18.00519999635847,4356302153239521,0.0048512643607836,65669920.66666666,328595.3305577201,1.637717767410282,-1.1006545136055397,34176000.0,17.347034230562304
2014,France,66312067,2852837603528.6,43021.39,Europe & Central Asia,High income,0.0048456191711436,0.9145262347476444,28.679335265239303,8.138682392106806e+24,0.0057632667477169,2829426738010.81,21831209086.58046,1.3054012171328908,10.669475956834123,1850839997.5321,0.0005814571718698,42874.79,127.56732967356024,1.0826183797768365,18.009882459708397,4397290229812489,0.0051787602737889,65992198.66666666,325030.98868006194,1.624558200163709,-1.339684632856753,34260000.0,17.349489080048805
2015,France,66548272,2884587185274.82,43345.79,Europe & Central Asia,High income,0.0075404351184376,0.915006697566933,28.690402915624546,8.320843229451707e+24,0.009561830523717,2854414134404.0366,29416486910.38956,1.3285176773517495,10.67698793102406,1878857510.7241,0.0048456191711436,43060.37,268.064069207432,1.1226396420869176,18.013438152055453,4428672506185984,0.0046934432834595,66287542.66666666,273816.4371734094,1.5914984680422872,7.333578818128702,34344000.0,17.3519379180037
2016,France,66724104,2916186811083.79,43705.15,Europe & Central Asia,High income,0.0082905398655785,0.915342482294494,28.70129799218096,8.504145517139045e+24,0.0111291234057451,2884537199962.404,31674633358.05588,1.349640991564844,10.685244103447271,1910140136.5225,0.0075404351184376,43357.443333333336,342.0289235333526,1.169217265633372,18.01607683990151,4452106054602816,0.0035620213738776,66528147.66666666,206754.356511152,1.546760659902264,0.5561344901683407,35355866.0,17.380974905418146
2017,France,66918020,2983008898740.32,44577.06,Europe & Central Asia,High income,0.0199498228469641,0.9160505888227662,28.723953604608344,8.898342089963935e+24,0.0109546440372054,2927927631699.643,50250309172.408295,1.4634807744087182,10.704997088720637,1987114278.2436,0.0082905398655785,43876.0,633.1656537589956,1.3409164001064913,18.01897886102159,4478021400720400,0.0026421722866072,66730132.0,184947.69115619588,1.5161881956292746,0.0994776475573484,35817334.0,17.39394255205238
2018,France,67158348,3038643985600.27,45245.96,Europe & Central Asia,High income,0.0150054759107038,0.9170044581137112,28.74243247446549,9.233357271224694e+24,0.0229141999417024,2979279898474.793,61313693249.3582,1.531647531733359,10.719890764550795,2047196896.3216,0.0199498228469641,44509.38999999999,772.6307563772431,1.4414008141502752,18.02256380678628,4510243706089104,0.0029062361032228,66933490.66666666,217534.98346091685,1.5054263583175664,1.4063357960310374,35888628.0,17.395931062338423
2019,France,67388001,3094645337796.63,45922.79,Europe & Central Asia,High income,0.0149589046182245,0.9181287145331196,28.7606944235111,9.576829766746416e+24,0.018650660708201,3038766074045.74,55818319667.34651,1.5903672705617553,10.734738562430842,2108902641.3841,0.0150054759107038,45248.60333333333,672.8688940896468,1.529901304371331,18.025977548167106,4541142678776001,0.0035913794221646,67154789.66666667,235010.70484627056,1.4941454195430277,-0.2478391399356528,37397050.0,17.437102409008535
2020,France,67571107,2861294869876.05,42344.95,Europe & Central Asia,High income,-0.0779099005090937,0.9177425641550706,28.682295390004445,8.187008332379e+24,0.0184297181445878,2998194731090.983,121820428756.66446,0.9026550735270186,10.653628063866115,1793094790.5024998,0.0149589046182245,44504.56666666667,1900.653262021616,0.574767049868222,18.028691053203595,4565854501205449,0.0034195748829319,67372485.33333333,206816.464417949,1.471994265825482,-0.0031036198222872,36153605.0,17.40328725263159
2021,France,67764304,3045425192628.91,44941.44,Europe & Central Asia,High income,0.061317583324576,0.9182193052843636,28.744661643673822,9.274614603898834e+24,-0.0754045916249401,3000455133433.864,123003414130.2358,1.3594097229183064,10.713137838880463,2019733029.2736,-0.0779099005090937,44403.06,1848.6818370666372,1.2161556979731347,18.031546139347785,4592000896604416,0.0027171899638334,67574470.66666667,188174.04880147756,1.4566954693084009,-6.208262402728029,38272000.0,17.460229142421202
2022,France,67971311,3120183016557.42,45904.41,Europe & Central Asia,High income,0.0214272172854275,0.9187282284068412,28.768912775182898,9.73554205681336e+24,0.0643520962104953,3008967693020.793,133238996098.31532,1.488846970338714,10.73433825402686,2107214857.4481003,0.061317583324576,44396.93333333333,1841.1421741498973,1.4020758360461072,18.034596291770043,4620099119058721,0.002859165826601,67768907.33333333,200141.7083277269,1.4481834759260577,-1.7870319808381605,36421000.0,17.41065611678444
1990,Germany,79433029,2915150994424.5,36699.48,Europe & Central Asia,High income,0.0,0.8478816608464493,28.700942733506285,8.498105320294152e+24,0.0,2915150994424.5,5707390506.760709,0.0,10.510545112976205,1346851832.2704003,0.0,36699.48,1556.141315958566,0.0,18.190424834677664,6309606096114841,0.0,79433029.0,7285.289927883039,0.0,0.0,49857000.0,17.724669485835133
1991,Germany,80013896,3064064530978.03,38294.15,Europe & Central Asia,High income,0.0434521143078865,0.8661419415731793,28.7507634286096,9.388491449997614e+24,0.0,2989607762701.2646,105297771507.47192,0.7071067811865487,10.55307853529646,1466441924.2225,0.0,37496.815,1127.6019707547505,0.7071067811865476,18.197710890051887,6402223553098816,0.0,79723462.5,410734.9946674863,0.7071067811865476,0.0,59516749.6,17.901768353584856
1992,Germany,80624598,3122988837727.55,38734.94,Europe & Central Asia,High income,0.0115106354364831,0.8820512255652698,28.769811620008745,9.753059280570873e+24,0.0510826152190198,3034068121043.36,107116668795.95525,0.8301295931221828,10.564523130229924,1500395576.8036,0.0434521143078865,37909.52333333334,1070.8536816173023,0.7708024736115616,18.20531435942443,6500325802661604,0.0073126633506572,80023841.0,595846.7485092119,1.0082407959816402,0.0,53420101.72,17.79369768851957
1993,Germany,81156363,3092481926945.04,38105.23,Europe & Central Asia,High income,-0.0162568988102214,0.8943813503449795,28.75999509703948,9.563444468481708e+24,0.0192307655905379,3093178431883.54,29468327418.177547,0.4751239558011491,10.548133064807702,1452008553.3529005,0.0115106354364831,38378.10666666667,323.1411648696725,0.1668320450079286,18.21188827152404,6586355255387769,0.0076324492435664,80598285.66666667,571687.8218803784,1.137752087224658,-0.735096079446842,55306488.6,17.828400812229344
1994,Germany,81438348,3166450756937.7,38881.57,Europe & Central Asia,High income,0.0203735812643039,0.9047937760100084,28.783632441523075,1.0026410396111337e+25,-0.0097684981816035,3127307173870.097,37173014041.11318,0.9849642213304712,10.568301357212858,1511776485.6649,-0.0162568988102214,38573.91333333334,412.4598640271877,0.852187778429463,18.21535683796768,6632204524969104,0.0065955677695286,81073103.0,413214.758116159,1.1024646086171357,-2.4123372163012777,54501599.67,17.813740629293925
1995,Germany,81678051,3215345395334.72,39366.09,Europe & Central Asia,High income,0.0124614309555914,0.9059846806746448,28.79895590030047,1.0338446011300188e+25,0.0239189207051344,3158092693072.487,61856696402.788414,1.151112021183612,10.580685467058167,1549689041.8880997,0.0203735812643039,38784.29666666667,636.0334589731274,1.1054071643203047,18.218295882368807,6671304015158601,0.0034745889240994,81424254.0,261129.41803442172,1.0960231856132945,-2.2532267994123365,50894000.0,17.745255616028718
1996,Germany,81914831,3241255384570.8,39568.6,Europe & Central Asia,High income,0.0051442751870962,0.9065480608855953,28.806981835061865,1.0505736468009202e+25,0.0154414649556422,3207683845614.4067,37986281562.1551,1.1380053222737745,10.585816425660196,1565674105.9599998,0.0124614309555914,39272.08666666667,353.0297795276206,1.0907864264092562,18.22119063132797,6710039537758561,0.0029433676626151,81677076.66666667,238242.9942649484,1.1176898978079486,-0.3883534370354009,52544000.0,17.777161490825904
1997,Germany,82034771,3299343893679.88,40218.85,Europe & Central Asia,High income,0.0164334851372047,0.907199405315403,28.824744744536943,1.0885670128762711e+25,0.0080582289149009,3251981557861.8,43014242131.66976,1.33031681908711,10.602115933831872,1617555895.3225,0.0051442751870962,39717.846666666665,445.5399309077905,1.3849260835543165,18.22265376412574,6729703653022441,0.0028989428261454,81875884.33333333,181521.13302127644,1.0654713578402009,-0.5871842322580134,53966000.0,17.803864795129126
1998,Germany,82047195,3365790462050.97,41022.61,Europe & Central Asia,High income,0.0199846589348029,0.9084657100485706,28.84468395843801,1.1328545434433283e+25,0.0179216082094599,3302129913433.884,62314266506.95915,1.486274439607896,10.62190303360489,1682854531.2121,0.0164334851372047,40270.02,728.3543414437698,1.6143496231698404,18.222805200632447,6731742207368025,0.0014642037166627,81998932.33333333,73098.32176821065,0.956822100727741,2.194519060416134,53058000.0,17.786896231633225
1999,Germany,82100243,3429311717966.11,41769.81,Europe & Central Asia,High income,0.0182143456986281,0.9097012156908444,28.863380691654708,1.1760178858979671e+25,0.0201393278519323,3364815357898.987,64989398816.3037,1.5611430341423391,10.639953049211268,1744717027.4360998,0.0199846589348029,41003.75666666666,775.6518655513731,1.6934197843813936,18.223451546403624,6740449900659049,0.0001514479756394,82060736.33333333,34773.14304645641,0.9158669329875788,0.2160937724377438,52373000.0,17.773901768413754
2000,Germany,82211508,3529190523385.25,42928.18,Europe & Central Asia,High income,0.0277322305272635,0.9112008654096264,28.89208964708908,1.2455185750352254e+25,0.0188726115399449,3441430901134.11,82371420781.15683,1.7361637433442256,10.667307060174316,1842828638.1124,0.0182143456986281,41906.86666666667,960.1498079119422,1.8649976389066971,18.22480586239107,6758732047634064,0.0006465547054961,82119648.66666667,83857.76896823022,0.9420585730838972,-0.0885836101556807,52810000.0,17.782211143618923
2001,Germany,82349925,3588532749669.38,43576.64,Europe & Central Asia,High income,0.0151056951401153,0.9128574928822754,28.908764530058964,1.287756729544968e+25,0.0291250296366691,3515678330340.246,80465947796.73994,1.6871770276837317,10.682299453750948,1898923553.6896,0.0277322305272635,42758.21,915.3283634303124,1.7759169286238987,18.226488115984,6781510147505625,0.0013552335039983,82220558.66666667,125086.81467815992,0.9954186147107442,0.5225488187232739,52075000.0,17.768195564314382
2002,Germany,82488495,3581428393772.84,43417.31,Europe & Central Asia,High income,-0.0036563167788981,0.914156921217506,28.906782829439003,1.2826629339722305e+25,0.0168146848097074,3566383888942.4897,32405675417.775303,1.4363431007360596,10.678636520519108,1885062807.6361,0.0151056951401153,43307.37666666667,337.91877164984885,1.4692056040216874,18.228169399157668,6804351807365025,0.0016836693957735,82349976.0,138493.5070427294,1.0463477849886342,-0.4553018328163338,52772000.0,17.781491323935246
2003,Germany,82534176,3556354215986.8,43089.47,Europe & Central Asia,High income,-0.0075509053877358,0.9149862665479128,28.8997570394146,1.2647655309567089e+25,-0.0019797383477118,3575438453143.0063,16904852825.508677,1.195765801388838,10.671057137953508,1856702424.8809,-0.0036563167788981,43361.14000000001,248.39475417167927,1.197225576265632,18.22872303218683,6811890207998976,0.0016826973430759,82457532.0,95948.62311150976,1.0121008333436268,-1.242048892486134,49622000.0,17.719944861896096
2004,Germany,82516260,3598144512296.86,43605.28,Europe & Central Asia,High income,0.0119706740417089,0.9157161013317878,28.91143941526895,1.294664393137201e+25,-0.0070011668611432,3578642374018.833,21033987876.12851,1.2608118662394543,10.682956455662085,1901420443.8784,-0.0075509053877358,43370.68666666667,261.0465292497518,1.2912165383330845,18.228505934912963,6808933164387600,0.0005537863189284,82512977.0,23016.77664214825,0.9296507179902944,1.065167173510452,48434000.0,17.695712625049236
2005,Germany,82469422,3624472393448.37,43949.29,Europe & Central Asia,High income,0.0078891822274733,0.9161194510562608,28.91872984700759,1.3136800130869356e+25,0.0117508813160964,3592990373910.6763,34350333070.43227,1.2604947149622798,10.690814501498837,1931540091.5041,0.0119706740417089,43548.01333333333,432.761148248473,1.309375918953145,18.22793815230149,6801205565014084,-0.0002170737125914,82506619.33333333,33436.16259871542,0.8328002515985282,-2.585329629629801,46555000.0,17.656144988784735
2006,Germany,82376451,3762798276996.62,45678.08,Europe & Central Asia,High income,0.0393360165772871,0.9169436217767778,28.95618401913978,1.415865087336873e+25,0.0073170716355424,3661805060913.9497,88447790263.6519,1.6437684091264844,10.729395704021998,2086486992.4864,0.0078891822274733,44410.88333333334,1110.8223368447852,1.7618695369036343,18.226810177338727,6785879679355401,-0.0005676214603037,82454044.33333333,71161.7424908029,0.7014324766480937,-0.3409575601185519,46426000.0,17.653370226629182
2007,Germany,82266372,3874796279393.35,47100.61,Europe & Central Asia,High income,0.0311425086168244,0.9183693533133208,28.98551420429233,1.5014046206800548e+25,0.038164419129882,3754022316612.78,125392484141.36807,1.8231362080009408,10.76006246201053,2218467462.3721,0.0393360165772871,45575.99333333334,1578.1383656806725,1.9615749688159507,18.22547299162897,6767755962042384,-0.0011273390518002,82370748.33333333,101645.04872509396,0.5612244040618988,3.986070221613464,47887000.0,17.68435464768094
2008,Germany,82110097,3911989640347.39,47643.22,Europe & Central Asia,High income,0.0115202329651356,0.9200998733593958,28.99506721992491,1.5303662946185303e+25,0.0297645513131583,3849861398912.453,77658398921.58029,1.7363361021236592,10.771516600570518,2269876411.9684,0.0311425086168244,46807.30333333334,1014.872112846355,1.868788110502414,18.223571563205144,6742068029349409,-0.0013362920915347,82250973.33333333,133843.01449954655,0.3771546487896331,-0.2082953149148732,48367000.0,17.69432834163657
